UF,Programa Nacional,Previsto Original em 2025,Previsto Ajustado em 2025,Despesa Executado em 2025,Total de Atendimentos em 2025,,Ano,Mes,Previsto Original em 2024,Previsto Ajustado em 2024,Despesa Executado em 2024,Total de Atendimentos em 2024,Previsto Original em 2023,Previsto Ajustado em 2023,Despesa Executado em 2023,Total de Atendimentos em 2023,Previsto Original em 2022,Previsto Ajustado em 2022,Despesa Executado em 2022,Total de Atendimentos em 2022,Previsto Original em 2021,Previsto Ajustado em 2021,Despesa Executado em 2021,Total de Atendimentos em 2021,Previsto Original em 2020,Previsto Ajustado em 2020,Despesa Executado em 2020,Total de Atendimentos em 2020,Previsto Original em 2019,Previsto Ajustado em 2019,Despesa Executado em 2019,Total de Atendimentos em 2019,Previsto Original em 2018,Previsto Ajustado em 2018,Despesa Executado em 2018,Total de Atendimentos em 2018,Previsto Original em 2017,Previsto Ajustado em 2017,Despesa Executado em 2017,Total de Atendimentos em 2017,Previsto Original em 2016,Previsto Ajustado em 2016,Despesa Executado em 2016,Total de Atendimentos em 2016,Previsto Original em 2015,Previsto Ajustado em 2015,Despesa Executado em 2015,Total de Atendimentos em 2015
MS,Cliente 360,"R$52.770.886,00","R$52.770.886,00","R$14.512.160,85",125.891,,2025,Maio,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
MS,Conecta Tech,"R$689.679,00","R$6.081.348,00","R$2.710.502,67",0,,2025,Maio,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
MS,Conexão Financeira,"R$790.000,00","R$790.000,00","R$122.363,48",154,,2025,Maio,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
MS,Conexões Corporativas,"R$1.200.000,00","R$1.200.000,00","R$543.916,52",0,,2025,Maio,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
MS,DataBiz,"R$700.000,00","R$1.631.263,00","R$1.165.950,56",0,,2025,Maio,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
MS,Educação que Transforma,"R$3.000.000,00","R$3.026.000,00","R$160.385,34",1.699,,2025,Maio,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
MS,Governança Empreendedora,"R$500.000,00","R$500.000,00","R$0,00",0,,2025,Maio,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
MS,Humanizar,"R$750.000,00","R$750.000,00","R$18.666,90",0,,2025,Maio,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
MS,Impulsionar Negócios,"R$13.109.879,00","R$13.288.157,00","R$5.537.455,19",2.913,,2025,Maio,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
MS,Impulso Tecnológico,"R$792.000,00","R$842.000,00","R$325.416,54",0,,2025,Maio,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
MS,Move + Vendas,"R$3.688.763,00","R$3.688.763,00","R$996.551,81",74,,2025,Maio,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
MS,Plural,"R$3.000.000,00","R$5.000.000,00","R$2.934.662,48",1.030,,2025,Maio,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
MS,Saber em Ação,"R$400.000,00","R$430.035,00","R$27.933,28",0,,2025,Maio,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
MS,Cidades e Territórios Empreendedores,"R$15.000.000,00","R$13.020.000,00","R$3.495.258,22",241,,2025,Junho,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
MS,Cliente 360,"R$52.770.886,00","R$52.770.886,00","R$20.434.832,89",167.156,,2025,Junho,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
MS,Conecta Tech,"R$689.679,00","R$6.081.348,00","R$4.626.168,23",0,,2025,Junho,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
MS,Conexão Financeira,"R$790.000,00","R$790.000,00","R$183.676,98",184,,2025,Junho,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
MS,Conexões Corporativas,"R$1.200.000,00","R$1.200.000,00","R$861.494,97",0,,2025,Junho,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
MS,DataBiz,"R$700.000,00","R$1.631.263,00","R$1.410.477,57",0,,2025,Junho,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
MS,Educação que Transforma,"R$3.000.000,00","R$3.026.000,00","R$268.206,16",4.296,,2025,Junho,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
MS,Governança Empreendedora,"R$500.000,00","R$500.000,00","R$0,00",0,,2025,Junho,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
MS,Humanizar,"R$750.000,00","R$750.000,00","R$33.385,50",0,,2025,Junho,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
MS,Impulsionar Negócios,"R$13.109.879,00","R$13.288.157,00","R$6.521.987,06",3.766,,2025,Junho,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
MS,Impulso Tecnológico,"R$792.000,00","R$842.000,00","R$381.903,91",0,,2025,Junho,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
MS,Move + Vendas,"R$3.688.763,00","R$3.688.763,00","R$1.347.126,58",117,,2025,Junho,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
MS,Plural,"R$3.000.000,00","R$6.500.000,00","R$3.093.029,46",1.122,,2025,Junho,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
MS,Saber em Ação,"R$400.000,00","R$430.035,00","R$28.763,28",0,,2025,Junho,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
MS,Cidades e Territórios Empreendedores,"R$15.000.000,00","R$13.020.000,00","R$5.107.862,38",243,,2025,Julho,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
MS,Cliente 360,"R$52.770.886,00","R$52.770.886,00","R$24.157.387,04",202.393,,2025,Julho,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
MS,Conecta Tech,"R$689.679,00","R$6.081.348,00","R$5.372.951,22",0,,2025,Julho,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
MS,Conexão Financeira,"R$790.000,00","R$1.310.275,00","R$253.876,98",222,,2025,Julho,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
MS,Conexões Corporativas,"R$1.200.000,00","R$1.200.000,00","R$1.016.605,13",0,,2025,Julho,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
MS,DataBiz,"R$700.000,00","R$1.631.263,00","R$1.410.477,57",0,,2025,Julho,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
MS,Educação que Transforma,"R$3.000.000,00","R$3.026.000,00","R$341.183,14",4.805,,2025,Julho,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
MS,Governança Empreendedora,"R$500.000,00","R$500.000,00","R$9.600,00",1,,2025,Julho,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
MS,Humanizar,"R$750.000,00","R$750.000,00","R$168.685,50",0,,2025,Julho,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
MS,Impulsionar Negócios,"R$13.109.879,00","R$13.288.157,00","R$7.861.301,83",5.034,,2025,Julho,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
MS,Impulso Tecnológico,"R$792.000,00","R$842.000,00","R$457.274,19",0,,2025,Julho,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
MS,Move + Vendas,"R$3.688.763,00","R$3.688.763,00","R$1.645.305,71",306,,2025,Julho,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
MS,Plural,"R$3.000.000,00","R$6.500.000,00","R$3.311.271,76",1.478,,2025,Julho,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
MS,Saber em Ação,"R$400.000,00","R$430.035,00","R$28.763,28",0,,2025,Julho,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
MS,Cidades e Territórios Empreendedores,"R$15.000.000,00","R$13.020.000,00","R$5.362.653,53",243,,2025,Agosto,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
MS,Cliente 360,"R$52.770.886,00","R$52.770.886,00","R$24.805.100,56",221.917,,2025,Agosto,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
MS,Conecta Tech,"R$689.679,00","R$6.081.348,00","R$5.374.792,39",0,,2025,Agosto,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
MS,Conexão Financeira,"R$790.000,00","R$1.310.275,00","R$282.360,54",238,,2025,Agosto,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
MS,Conexões Corporativas,"R$1.200.000,00","R$1.200.000,00","R$1.046.304,53",0,,2025,Agosto,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
MS,DataBiz,"R$700.000,00","R$1.631.263,00","R$1.410.477,57",0,,2025,Agosto,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
MS,Educação que Transforma,"R$3.000.000,00","R$3.026.000,00","R$495.286,02",6.372,,2025,Agosto,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
MS,Governança Empreendedora,"R$500.000,00","R$500.000,00","R$9.600,00",1,,2025,Agosto,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
MS,Humanizar,"R$750.000,00","R$750.000,00","R$181.720,50",0,,2025,Agosto,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
MS,Impulsionar Negócios,"R$13.109.879,00","R$13.288.157,00","R$8.055.755,12",7.026,,2025,Agosto,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
MS,Impulso Tecnológico,"R$792.000,00","R$842.000,00","R$471.776,19",0,,2025,Agosto,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
MS,Move + Vendas,"R$3.688.763,00","R$3.688.763,00","R$1.705.491,66",419,,2025,Agosto,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
MS,Plural,"R$3.000.000,00","R$6.500.000,00","R$3.463.319,56",1.499,,2025,Agosto,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
MS,Saber em Ação,"R$400.000,00","R$430.035,00","R$48.763,28",0,,2025,Agosto,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
MS,Conexões Corporativas,"R$9.600.000,00","R$9.184.068,00","R$4.240.037,17",0,,2025,Outubro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
MS,Conexões Corporativas,"R$9.600.000,00","R$9.184.068,00","R$4.240.037,17",0,,2025,Novembro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
MS,Cliente 360,nan,nan,nan,nan,,2024,Novembro,"R$48.220.689,00","R$51.907.273,00","R$46.890.673,30",503.491,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
MS,Conecta Tech,nan,nan,nan,nan,,2024,Novembro,"R$916.652,00","R$1.000.000,00","R$619.435,00",0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
MS,Conexão Financeira,nan,nan,nan,nan,,2024,Novembro,"R$916.614,00","R$999.652,00","R$931.083,38",696,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
MS,DataBiz,nan,nan,nan,nan,,2024,Novembro,"R$595.815,00","R$650.000,00","R$650.000,00",0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
MS,Educação que Transforma,nan,nan,nan,nan,,2024,Novembro,"R$2.749.956,00","R$2.996.952,00","R$2.996.593,14",57.534,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
MS,Governança Empreendedora,nan,nan,nan,nan,,2024,Novembro,"R$1.242.483,00","R$362.800,00","R$244.740,14",0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
MS,Humanizar,nan,nan,nan,nan,,2024,Novembro,"R$687.467,00","R$750.000,00","R$746.220,75",0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
MS,Impulsionar Negócios,nan,nan,nan,nan,,2024,Novembro,"R$9.445.031,00","R$9.802.509,00","R$8.890.289,07",8.427,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
MS,Impulso Tecnológico,nan,nan,nan,nan,,2024,Novembro,"R$769.967,00","R$637.147,00","R$436.907,90",133,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
MS,Plural,nan,nan,nan,nan,,2024,Novembro,"R$3.666.608,00","R$3.235.000,00","R$3.167.204,98",3.851,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
MS,Saber em Ação,nan,nan,nan,nan,,2024,Novembro,"R$366.652,00","R$370.826,00","R$354.594,66",0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
MS,Transformar Juntos,nan,nan,nan,nan,,2024,Novembro,"R$14.125.727,00","R$19.835.627,00","R$19.379.538,43",4.551,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
MS,Ambiente de Negócios,nan,nan,nan,nan,,2023,Novembro,nan,nan,nan,nan,"R$33.115.500,00","R$31.633.713,00","R$31.666.352,49",3.152,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
MS,Brasil + Competitivo,nan,nan,nan,nan,,2023,Novembro,nan,nan,nan,nan,"R$22.852.690,00","R$22.058.967,00","R$20.410.328,35",14.627,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
MS,Brasil + Inovador,nan,nan,nan,nan,,2023,Novembro,nan,nan,nan,nan,"R$905.000,00","R$627.280,00","R$546.408,42",0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
MS,Cliente em Foco,nan,nan,nan,nan,,2023,Novembro,nan,nan,nan,nan,"R$36.529.792,00","R$40.021.679,00","R$35.183.380,61",227.817,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
MS,Educação Empreendedora,nan,nan,nan,nan,,2023,Novembro,nan,nan,nan,nan,"R$2.507.750,00","R$2.533.250,00","R$2.415.249,06",49.816,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
MS,Gestão da Marca Sebrae,nan,nan,nan,nan,,2023,Novembro,nan,nan,nan,nan,"R$612.893,00","R$642.893,00","R$623.529,81",0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
MS,Gestão Estratégica de Pessoas,nan,nan,nan,nan,,2023,Novembro,nan,nan,nan,nan,"R$714.286,00","R$714.286,00","R$714.286,00",0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
MS,Inteligência de Dados,nan,nan,nan,nan,,2023,Novembro,nan,nan,nan,nan,"R$550.000,00","R$550.000,00","R$537.999,78",0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
MS,Portfólio em Rede,nan,nan,nan,nan,,2023,Novembro,nan,nan,nan,nan,"R$100.000,00","R$90.500,00","R$84.500,00",0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
