UF,Programa Nacional,Previsto Original em 2025,Previsto Ajustado em 2025,Despesa Executado em 2025,Total de Atendimentos em 2025,Unnamed: 6,Ano,Mes
GO,Plural,"R$1.400.000,00","R$1.400.000,00","R$422.644,82",1.156,,2025,Maio
GO,Saber em Ação,"R$45.000,00","R$65.725,00","R$19.390,12",0.0,,2025,Maio
GO,Cidades e Territórios Empreendedores,"R$5.100.000,00","R$5.228.402,00","R$1.054.757,22",142.0,,2025,Junho
GO,Cliente 360,"R$76.050.000,00","R$76.663.650,00","R$28.431.609,43",299.439,,2025,Junho
GO,Conecta Tech,"R$5.134.000,00","R$5.134.000,00","R$2.462.378,97",0.0,,2025,Junho
GO,Conexão Financeira,"R$700.000,00","R$700.000,00","R$145.849,27",1.362,,2025,Junho
GO,Conexões Corporativas,"R$250.000,00","R$554.630,00","R$95.951,08",91.0,,2025,Junho
GO,DataBiz,"R$460.000,00","R$435.000,00","R$210.673,22",0.0,,2025,Junho
GO,Educação que Transforma,"R$2.700.000,00","R$2.700.000,00","R$1.063.633,55",152.741,,2025,Junho
GO,Governança Empreendedora,"R$500.000,00","R$500.000,00","R$40.958,58",0.0,,2025,Junho
GO,Impulsionar Negócios,"R$15.389.800,00","R$14.885.850,00","R$4.744.493,02",12.786,,2025,Junho
GO,Impulso Tecnológico,"R$2.015.000,00","R$2.015.000,00","R$467.082,88",1.206,,2025,Junho
GO,Move + Vendas,"R$2.800.000,00","R$2.800.000,00","R$144.650,43",44.0,,2025,Junho
GO,Plural,"R$1.400.000,00","R$1.400.000,00","R$796.532,98",5.363,,2025,Junho
GO,Saber em Ação,"R$45.000,00","R$65.725,00","R$35.387,69",0.0,,2025,Junho
GO,Cidades e Territórios Empreendedores,"R$5.100.000,00","R$5.228.402,00","R$1.955.730,60",165.0,,2025,Julho
GO,Cliente 360,"R$76.050.000,00","R$78.505.650,00","R$33.810.450,70",327.122,,2025,Julho
GO,Conecta Tech,"R$5.134.000,00","R$5.134.000,00","R$2.791.860,13",0.0,,2025,Julho
GO,Conexão Financeira,"R$700.000,00","R$1.456.000,00","R$187.755,11",1.532,,2025,Julho
GO,Conexões Corporativas,"R$250.000,00","R$524.630,00","R$101.567,67",91.0,,2025,Julho
GO,DataBiz,"R$460.000,00","R$435.000,00","R$241.284,43",0.0,,2025,Julho
GO,Educação que Transforma,"R$2.700.000,00","R$2.700.000,00","R$1.117.697,55",156.898,,2025,Julho
GO,Governança Empreendedora,"R$500.000,00","R$500.000,00","R$54.851,55",0.0,,2025,Julho
GO,Impulsionar Negócios,"R$15.389.800,00","R$14.885.850,00","R$5.863.106,15",16.018,,2025,Julho
GO,Impulso Tecnológico,"R$2.015.000,00","R$2.015.000,00","R$579.595,14",1.373,,2025,Julho
GO,Move + Vendas,"R$2.800.000,00","R$2.800.000,00","R$287.645,52",100.0,,2025,Julho
GO,Plural,"R$1.400.000,00","R$1.440.000,00","R$826.312,78",5.507,,2025,Julho
GO,Saber em Ação,"R$45.000,00","R$65.725,00","R$35.387,69",0.0,,2025,Julho
GO,Cidades e Territórios Empreendedores,"R$5.100.000,00","R$5.228.402,00","R$2.049.982,80",165.0,,2025,Agosto
GO,Cliente 360,"R$76.050.000,00","R$78.505.650,00","R$35.909.344,63",348.71,,2025,Agosto
GO,Conecta Tech,"R$5.134.000,00","R$5.134.000,00","R$2.816.856,37",0.0,,2025,Agosto
GO,Conexão Financeira,"R$700.000,00","R$1.456.000,00","R$201.319,11",1.544,,2025,Agosto
GO,Conexões Corporativas,"R$250.000,00","R$524.630,00","R$101.567,67",91.0,,2025,Agosto
GO,DataBiz,"R$460.000,00","R$435.000,00","R$241.284,43",0.0,,2025,Agosto
GO,Educação que Transforma,"R$2.700.000,00","R$2.700.000,00","R$1.139.593,55",160.188,,2025,Agosto
GO,Governança Empreendedora,"R$500.000,00","R$500.000,00","R$59.939,55",0.0,,2025,Agosto
GO,Humanizar,"R$30.000,00","R$30.000,00","R$0,00",0.0,,2025,Agosto
GO,Impulsionar Negócios,"R$15.389.800,00","R$14.845.850,00","R$6.131.599,04",17.685,,2025,Agosto
GO,Impulso Tecnológico,"R$2.015.000,00","R$2.015.000,00","R$628.625,52",1.393,,2025,Agosto
GO,Move + Vendas,"R$2.800.000,00","R$2.800.000,00","R$391.106,86",174.0,,2025,Agosto
GO,Plural,"R$1.400.000,00","R$1.440.000,00","R$845.489,30",5.604,,2025,Agosto
GO,Saber em Ação,"R$360.000,00","R$515.800,00","R$164.349,70",0.0,,2025,Agosto
GO,Saber em Ação,"R$360.000,00","R$515.800,00","R$164.349,70",0.0,,2025,Outubro
GO,Saber em Ação,"R$360.000,00","R$515.800,00","R$164.349,70",0.0,,2025,Novembro
MA,Cidades e Territórios Empreendedores,"R$6.720.000,00","R$6.720.000,00","R$35.540,46",4.0,,2025,Janeiro
MA,Cliente 360,"R$35.284.000,00","R$35.284.000,00","R$124.334,41",3.933,,2025,Janeiro
MA,Conexão Financeira,"R$520.000,00","R$520.000,00","R$7.871,72",0.0,,2025,Janeiro
MA,DataBiz,"R$464.800,00","R$464.800,00","R$0,00",0.0,,2025,Janeiro
MA,Educação que Transforma,"R$3.900.000,00","R$3.900.000,00","R$77.260,00",0.0,,2025,Janeiro
MA,Governança Empreendedora,"R$520.000,00","R$590.000,00","R$0,00",0.0,,2025,Janeiro
MA,Humanizar,"R$630.000,00","R$630.000,00","R$0,00",0.0,,2025,Janeiro
MA,Impulsionar Negócios,"R$8.389.200,00","R$8.389.200,00","R$103.590,00",12.0,,2025,Janeiro
MA,Impulso Tecnológico,"R$3.374.800,00","R$3.374.800,00","R$77.719,41",0.0,,2025,Janeiro
MA,Move + Vendas,"R$2.042.000,00","R$2.042.000,00","R$98.351,60",0.0,,2025,Janeiro
MA,Plural,"R$1.600.000,00","R$1.600.000,00","R$2.255,79",0.0,,2025,Janeiro
MA,Cidades e Territórios Empreendedores,"R$6.720.000,00","R$6.720.000,00","R$117.661,20",6.0,,2025,Fevereiro
MA,Cliente 360,"R$35.284.000,00","R$35.534.000,00","R$1.046.024,90",11.059,,2025,Fevereiro
MA,Conexão Financeira,"R$520.000,00","R$520.000,00","R$12.021,72",0.0,,2025,Fevereiro
MA,Conexões Corporativas,"R$650.000,00","R$650.000,00","R$0,00",0.0,,2025,Fevereiro
MA,DataBiz,"R$464.800,00","R$464.800,00","R$75.050,19",0.0,,2025,Fevereiro
MA,Educação que Transforma,"R$3.900.000,00","R$3.900.000,00","R$184.414,46",5.5,,2025,Fevereiro
MA,Governança Empreendedora,"R$520.000,00","R$590.000,00","R$0,00",0.0,,2025,Fevereiro
MA,Humanizar,"R$630.000,00","R$630.000,00","R$0,00",0.0,,2025,Fevereiro
MA,Impulsionar Negócios,"R$8.389.200,00","R$8.389.200,00","R$317.420,03",13.0,,2025,Fevereiro
MA,Impulso Tecnológico,"R$3.374.800,00","R$3.374.800,00","R$224.741,21",228.0,,2025,Fevereiro
MA,Move + Vendas,"R$2.042.000,00","R$2.042.000,00","R$129.905,56",0.0,,2025,Fevereiro
MA,Plural,"R$1.600.000,00","R$1.600.000,00","R$2.255,79",0.0,,2025,Fevereiro
MA,Cidades e Territórios Empreendedores,"R$6.720.000,00","R$6.720.000,00","R$313.442,18",62.0,,2025,Março
MA,Cliente 360,"R$35.284.000,00","R$35.534.000,00","R$3.812.275,34",20.624,,2025,Março
MA,Conecta Tech,"R$520.000,00","R$520.000,00","R$100.000,00",0.0,,2025,Março
MA,Conexão Financeira,"R$520.000,00","R$520.000,00","R$22.584,96",0.0,,2025,Março
MA,Conexões Corporativas,"R$650.000,00","R$650.000,00","R$29.500,00",0.0,,2025,Março
MA,DataBiz,"R$464.800,00","R$464.800,00","R$134.292,96",0.0,,2025,Março
MA,Educação que Transforma,"R$3.900.000,00","R$3.900.000,00","R$382.743,96",5.505,,2025,Março
MA,Governança Empreendedora,"R$520.000,00","R$590.000,00","R$0,00",0.0,,2025,Março
MA,Humanizar,"R$630.000,00","R$630.000,00","R$13.500,00",0.0,,2025,Março
MA,Impulsionar Negócios,"R$8.389.200,00","R$8.389.200,00","R$657.148,90",14.0,,2025,Março
MA,Impulso Tecnológico,"R$3.374.800,00","R$3.374.800,00","R$525.099,39",496.0,,2025,Março
MA,Move + Vendas,"R$2.042.000,00","R$2.042.000,00","R$181.283,18",0.0,,2025,Março
MA,Plural,"R$1.600.000,00","R$1.600.000,00","R$5.675,79",0.0,,2025,Março
MA,Cidades e Territórios Empreendedores,"R$6.720.000,00","R$6.720.000,00","R$547.920,14",77.0,,2025,Abril
MA,Cliente 360,"R$35.284.000,00","R$35.534.000,00","R$7.838.766,30",30.389,,2025,Abril
MA,Conecta Tech,"R$520.000,00","R$520.000,00","R$100.000,00",0.0,,2025,Abril
MA,Conexão Financeira,"R$520.000,00","R$520.000,00","R$52.733,25",0.0,,2025,Abril
MA,Conexões Corporativas,"R$650.000,00","R$650.000,00","R$29.500,00",0.0,,2025,Abril
MA,DataBiz,"R$464.800,00","R$464.800,00","R$193.535,73",0.0,,2025,Abril
MA,Educação que Transforma,"R$3.900.000,00","R$3.900.000,00","R$512.697,17",5.647,,2025,Abril
MA,Governança Empreendedora,"R$520.000,00","R$590.000,00","R$77.106,21",0.0,,2025,Abril
MA,Humanizar,"R$630.000,00","R$630.000,00","R$57.130,00",0.0,,2025,Abril
MA,Impulsionar Negócios,"R$8.389.200,00","R$8.319.200,00","R$1.334.258,65",14.0,,2025,Abril
MA,Impulso Tecnológico,"R$3.374.800,00","R$3.374.800,00","R$788.861,43",818.0,,2025,Abril
MA,Move + Vendas,"R$2.042.000,00","R$2.042.000,00","R$358.826,48",0.0,,2025,Abril
MA,Plural,"R$1.600.000,00","R$1.600.000,00","R$25.002,77",11.0,,2025,Abril
MA,Cidades e Territórios Empreendedores,"R$6.720.000,00","R$6.470.000,00","R$843.997,49",77.0,,2025,Maio
MA,Cliente 360,"R$35.284.000,00","R$35.534.000,00","R$12.558.931,45",50.644,,2025,Maio
MA,Conecta Tech,"R$0,00","R$1.206.000,00","R$600.000,00",0.0,,2025,Maio
MA,Conexão Financeira,"R$520.000,00","R$520.000,00","R$98.412,57",91.0,,2025,Maio
MA,Conexões Corporativas,"R$650.000,00","R$650.000,00","R$30.550,00",0.0,,2025,Maio
MA,DataBiz,"R$464.800,00","R$464.800,00","R$264.564,68",0.0,,2025,Maio
MA,Educação que Transforma,"R$3.900.000,00","R$3.900.000,00","R$707.327,04",13.049,,2025,Maio
MA,Governança Empreendedora,"R$520.000,00","R$590.000,00","R$143.353,15",0.0,,2025,Maio
MA,Humanizar,"R$630.000,00","R$630.000,00","R$256.823,33",0.0,,2025,Maio
MA,Impulsionar Negócios,"R$8.389.200,00","R$9.369.200,00","R$2.037.422,33",303.0,,2025,Maio
MA,Impulso Tecnológico,"R$3.374.800,00","R$3.374.800,00","R$1.049.397,00",1.179,,2025,Maio
MA,Move + Vendas,"R$2.042.000,00","R$2.112.000,00","R$477.039,38",0.0,,2025,Maio
MA,Plural,"R$1.600.000,00","R$1.600.000,00","R$43.155,57",24.0,,2025,Maio
MA,Cidades e Territórios Empreendedores,"R$6.720.000,00","R$6.476.496,00","R$1.091.204,14",77.0,,2025,Junho
MA,Cliente 360,"R$35.284.000,00","R$35.380.625,00","R$15.855.488,95",88.726,,2025,Junho
MA,Conecta Tech,"R$520.000,00","R$520.000,00","R$150.148,77",0.0,,2025,Junho
MA,Conexão Financeira,"R$520.000,00","R$520.000,00","R$204.878,83",372.0,,2025,Junho
MA,Conexões Corporativas,"R$650.000,00","R$650.000,00","R$36.514,16",0.0,,2025,Junho
MA,DataBiz,"R$464.800,00","R$464.800,00","R$327.123,50",0.0,,2025,Junho
MA,Educação que Transforma,"R$3.900.000,00","R$3.900.000,00","R$865.279,92",19.624,,2025,Junho
MA,Governança Empreendedora,"R$520.000,00","R$590.000,00","R$143.878,15",0.0,,2025,Junho
MA,Humanizar,"R$630.000,00","R$630.000,00","R$279.933,83",0.0,,2025,Junho
MA,Impulsionar Negócios,"R$8.389.200,00","R$9.330.700,00","R$2.809.300,60",1.41,,2025,Junho
MA,Impulso Tecnológico,"R$3.374.800,00","R$3.374.800,00","R$1.319.402,88",1.457,,2025,Junho
MA,Move + Vendas,"R$2.042.000,00","R$2.350.500,00","R$628.497,33",0.0,,2025,Junho
MA,Plural,"R$1.600.000,00","R$1.600.000,00","R$57.842,97",127.0,,2025,Junho
MA,Cidades e Territórios Empreendedores,"R$6.720.000,00","R$4.824.210,00","R$1.647.183,66",21.0,,2025,Julho
MA,Cliente 360,"R$35.284.000,00","R$36.930.645,00","R$19.650.191,45",111.793,,2025,Julho
MA,Conecta Tech,"R$520.000,00","R$520.000,00","R$159.756,00",0.0,,2025,Julho
MA,Conexão Financeira,"R$520.000,00","R$1.643.980,00","R$245.650,64",419.0,,2025,Julho
MA,Conexões Corporativas,"R$650.000,00","R$650.000,00","R$109.979,16",0.0,,2025,Julho
MA,DataBiz,"R$464.800,00","R$464.800,00","R$389.682,32",0.0,,2025,Julho
MA,Educação que Transforma,"R$3.900.000,00","R$3.900.000,00","R$1.077.679,02",20.36,,2025,Julho
MA,Governança Empreendedora,"R$520.000,00","R$590.000,00","R$289.185,58",0.0,,2025,Julho
MA,Humanizar,"R$630.000,00","R$630.000,00","R$279.933,83",0.0,,2025,Julho
MA,Impulsionar Negócios,"R$8.389.200,00","R$9.330.700,00","R$3.428.621,77",1.617,,2025,Julho
MA,Impulso Tecnológico,"R$3.374.800,00","R$3.374.800,00","R$1.547.904,90",1.699,,2025,Julho
MA,Move + Vendas,"R$2.042.000,00","R$2.350.500,00","R$775.056,82",24.0,,2025,Julho
MA,Plural,"R$1.600.000,00","R$1.600.000,00","R$86.742,97",250.0,,2025,Julho
MA,Cidades e Territórios Empreendedores,"R$6.720.000,00","R$4.824.210,00","R$1.647.183,66",21.0,,2025,Agosto
MA,Cliente 360,"R$35.284.000,00","R$36.930.645,00","R$19.650.191,45",123.114,,2025,Agosto
MA,Conecta Tech,"R$2.552.000,00","R$3.758.000,00","R$769.660,77",0.0,,2025,Agosto
MA,Conexão Financeira,"R$520.000,00","R$1.643.980,00","R$245.650,64",422.0,,2025,Agosto
MA,Conexões Corporativas,"R$650.000,00","R$650.000,00","R$109.979,16",0.0,,2025,Agosto
MA,DataBiz,"R$464.800,00","R$464.800,00","R$389.682,32",0.0,,2025,Agosto
MA,Educação que Transforma,"R$3.900.000,00","R$3.900.000,00","R$1.077.679,02",20.599,,2025,Agosto
MA,Governança Empreendedora,"R$520.000,00","R$590.000,00","R$289.185,58",0.0,,2025,Agosto
MA,Humanizar,"R$630.000,00","R$630.000,00","R$279.933,83",0.0,,2025,Agosto
MA,Impulsionar Negócios,"R$8.389.200,00","R$9.330.700,00","R$3.428.621,77",1.696,,2025,Agosto
MA,Impulso Tecnológico,"R$3.374.800,00","R$3.374.800,00","R$1.547.904,90",2.423,,2025,Agosto
MA,Move + Vendas,"R$2.042.000,00","R$2.350.500,00","R$775.056,82",24.0,,2025,Agosto
MA,Plural,"R$1.600.000,00","R$1.501.000,00","R$86.742,97",251.0,,2025,Agosto
MA,Conecta Tech,"R$2.552.000,00","R$3.758.000,00","R$769.660,77",0.0,,2025,Setembro
MA,Conecta Tech,"R$2.552.000,00","R$3.758.000,00","R$769.660,77",0.0,,2025,Outubro
MA,Conecta Tech,"R$2.552.000,00","R$3.758.000,00","R$769.660,77",0.0,,2025,Novembro
MT,Cidades e Territórios Empreendedores,"R$7.641.549,00","R$7.641.549,00","R$101.751,21",48.0,,2025,Janeiro
MT,Cliente 360,"R$27.515.414,00","R$28.868.164,00","R$322.789,16",8.561,,2025,Janeiro
MT,Conecta Tech,"R$4.415.956,00","R$4.415.956,00","R$1.288.475,45",0.0,,2025,Janeiro
MT,Conexão Financeira,"R$3.128.800,00","R$3.128.800,00","R$29.260,00",0.0,,2025,Janeiro
MT,Conexões Corporativas,"R$1.155.000,00","R$1.155.000,00","R$14.871,00",0.0,,2025,Janeiro
MT,DataBiz,"R$450.000,00","R$450.000,00","R$60.017,75",0.0,,2025,Janeiro
MT,Educação que Transforma,"R$7.578.458,00","R$7.578.458,00","R$1.620,00",2.183,,2025,Janeiro
MT,Humanizar,"R$1.200.000,00","R$1.200.000,00","R$16.266,66",0.0,,2025,Janeiro
MT,Impulsionar Negócios,"R$24.753.633,00","R$23.143.633,00","R$191.286,65",122.0,,2025,Janeiro
MT,Impulso Tecnológico,"R$3.059.998,00","R$3.059.998,00","R$22.508,42",0.0,,2025,Janeiro
MT,Move + Vendas,"R$4.869.504,00","R$4.809.504,00","R$172.176,97",0.0,,2025,Janeiro
MT,Plural,"R$4.469.110,00","R$4.469.110,00","R$35.000,00",0.0,,2025,Janeiro
MT,Saber em Ação,"R$5.000.000,00","R$6.200.000,00","R$0,00",0.0,,2025,Janeiro
MT,Cidades e Territórios Empreendedores,"R$7.641.549,00","R$7.641.549,00","R$271.524,16",212.0,,2025,Fevereiro
MT,Cliente 360,"R$27.515.414,00","R$28.868.164,00","R$1.089.388,89",17.632,,2025,Fevereiro
MT,Conecta Tech,"R$4.415.956,00","R$4.415.956,00","R$1.493.069,73",0.0,,2025,Fevereiro
MT,Conexão Financeira,"R$3.128.800,00","R$3.128.800,00","R$117.431,00",1.0,,2025,Fevereiro
MT,Conexões Corporativas,"R$1.155.000,00","R$1.155.000,00","R$171.162,65",0.0,,2025,Fevereiro
MT,DataBiz,"R$450.000,00","R$450.000,00","R$122.671,53",0.0,,2025,Fevereiro
MT,Educação que Transforma,"R$7.578.458,00","R$7.578.458,00","R$227.300,67",6.458,,2025,Fevereiro
MT,Humanizar,"R$1.200.000,00","R$1.200.000,00","R$114.888,44",0.0,,2025,Fevereiro
MT,Impulsionar Negócios,"R$24.753.633,00","R$21.364.801,00","R$594.626,65",447.0,,2025,Fevereiro
MT,Impulso Tecnológico,"R$3.059.998,00","R$3.059.998,00","R$66.178,42",28.0,,2025,Fevereiro
MT,Move + Vendas,"R$4.869.504,00","R$6.588.336,00","R$368.468,13",0.0,,2025,Fevereiro
MT,Plural,"R$4.469.110,00","R$4.469.110,00","R$70.743,41",23.0,,2025,Fevereiro
MT,Saber em Ação,"R$5.000.000,00","R$6.200.000,00","R$0,00",0.0,,2025,Fevereiro
MT,Cidades e Territórios Empreendedores,"R$7.641.549,00","R$7.641.549,00","R$638.264,42",443.0,,2025,Março
MT,Cliente 360,"R$27.515.414,00","R$28.866.214,00","R$1.542.218,63",24.958,,2025,Março
MT,Conecta Tech,"R$4.415.956,00","R$4.415.956,00","R$1.666.920,96",0.0,,2025,Março
MT,Conexão Financeira,"R$3.128.800,00","R$3.128.800,00","R$221.263,00",4.0,,2025,Março
MT,Conexões Corporativas,"R$1.155.000,00","R$1.155.000,00","R$240.133,65",0.0,,2025,Março
MT,DataBiz,"R$450.000,00","R$450.000,00","R$183.851,74",0.0,,2025,Março
MT,Educação que Transforma,"R$7.578.458,00","R$7.578.458,00","R$258.879,34",6.458,,2025,Março
MT,Humanizar,"R$1.200.000,00","R$1.200.000,00","R$131.155,10",0.0,,2025,Março
MT,Impulsionar Negócios,"R$24.753.633,00","R$20.551.211,00","R$1.046.030,75",797.0,,2025,Março
MT,Impulso Tecnológico,"R$3.059.998,00","R$3.019.998,00","R$139.096,29",445.0,,2025,Março
MT,Move + Vendas,"R$4.869.504,00","R$6.046.436,00","R$508.402,13",0.0,,2025,Março
MT,Plural,"R$4.469.110,00","R$4.469.110,00","R$271.235,60",1.028,,2025,Março
MT,Saber em Ação,"R$5.000.000,00","R$6.200.000,00","R$0,00",0.0,,2025,Março
MT,Cidades e Territórios Empreendedores,"R$7.641.549,00","R$7.641.549,00","R$905.048,38",600.0,,2025,Abril
MT,Cliente 360,"R$27.515.414,00","R$28.482.214,00","R$2.405.838,28",32.784,,2025,Abril
MT,Conecta Tech,"R$4.415.956,00","R$4.415.956,00","R$1.858.534,69",0.0,,2025,Abril
MT,Conexão Financeira,"R$3.128.800,00","R$3.128.800,00","R$417.687,00",7.0,,2025,Abril
MT,Conexões Corporativas,"R$1.155.000,00","R$970.000,00","R$351.985,65",0.0,,2025,Abril
MT,DataBiz,"R$450.000,00","R$450.000,00","R$236.172,94",0.0,,2025,Abril
MT,Educação que Transforma,"R$7.578.458,00","R$7.678.458,00","R$312.185,34",6.518,,2025,Abril
MT,Humanizar,"R$1.200.000,00","R$1.200.000,00","R$131.155,10",0.0,,2025,Abril
MT,Impulsionar Negócios,"R$24.753.633,00","R$20.551.211,00","R$2.310.656,76",1.068,,2025,Abril
MT,Impulso Tecnológico,"R$3.059.998,00","R$3.104.998,00","R$358.134,57",626.0,,2025,Abril
MT,Move + Vendas,"R$3.199.504,00","R$6.624.336,00","R$906.542,58",409.0,,2025,Abril
MT,Plural,"R$4.469.110,00","R$4.469.110,00","R$688.507,07",1.004,,2025,Abril
MT,Saber em Ação,"R$5.000.000,00","R$6.200.000,00","R$3.995,41",0.0,,2025,Abril
MT,Cidades e Territórios Empreendedores,"R$7.641.549,00","R$7.781.504,00","R$1.309.407,08",824.0,,2025,Maio
MT,Cliente 360,"R$27.515.414,00","R$28.291.214,00","R$3.710.942,96",42.664,,2025,Maio
MT,Conecta Tech,"R$4.415.956,00","R$4.415.956,00","R$2.069.830,15",0.0,,2025,Maio
MT,Conexão Financeira,"R$3.128.800,00","R$3.128.800,00","R$620.814,00",110.0,,2025,Maio
MT,Conexões Corporativas,"R$1.155.000,00","R$970.000,00","R$464.148,65",0.0,,2025,Maio
MT,DataBiz,"R$450.000,00","R$450.000,00","R$280.188,81",0.0,,2025,Maio
MT,Educação que Transforma,"R$7.578.458,00","R$7.678.458,00","R$529.144,54",7.017,,2025,Maio
MT,Humanizar,"R$1.200.000,00","R$1.200.000,00","R$131.155,10",0.0,,2025,Maio
MT,Impulsionar Negócios,"R$24.753.633,00","R$20.568.494,00","R$4.222.322,19",1.502,,2025,Maio
MT,Impulso Tecnológico,"R$3.059.998,00","R$3.104.998,00","R$914.603,63",698.0,,2025,Maio
MT,Move + Vendas,"R$3.199.504,00","R$6.947.699,00","R$1.450.029,43",808.0,,2025,Maio
MT,Plural,"R$4.469.110,00","R$4.469.110,00","R$837.749,11",1.902,,2025,Maio
MT,Saber em Ação,"R$5.000.000,00","R$6.200.000,00","R$4.069,81",0.0,,2025,Maio
MT,Cidades e Territórios Empreendedores,"R$7.641.549,00","R$7.266.504,00","R$1.625.663,38",1.012,,2025,Junho
MT,Cliente 360,"R$27.515.414,00","R$28.091.214,00","R$5.563.696,34",54.041,,2025,Junho
MT,Conecta Tech,"R$4.415.956,00","R$4.415.956,00","R$2.326.121,23",0.0,,2025,Junho
MT,Conexão Financeira,"R$3.128.800,00","R$3.128.800,00","R$971.354,64",161.0,,2025,Junho
MT,Conexões Corporativas,"R$1.155.000,00","R$970.000,00","R$566.979,65",0.0,,2025,Junho
MT,DataBiz,"R$450.000,00","R$450.000,00","R$298.903,09",0.0,,2025,Junho
MT,Educação que Transforma,"R$7.578.458,00","R$7.678.458,00","R$741.598,97",9.165,,2025,Junho
MT,Humanizar,"R$1.200.000,00","R$1.200.000,00","R$360.464,92",0.0,,2025,Junho
MT,Impulsionar Negócios,"R$24.753.633,00","R$21.318.494,00","R$6.961.854,27",2.918,,2025,Junho
MT,Impulso Tecnológico,"R$3.059.998,00","R$3.144.998,00","R$1.609.639,14",698.0,,2025,Junho
MT,Move + Vendas,"R$3.199.504,00","R$7.157.184,00","R$2.437.048,52",1.069,,2025,Junho
MT,Plural,"R$4.469.110,00","R$4.194.110,00","R$1.147.554,09",2.372,,2025,Junho
MT,Saber em Ação,"R$5.000.000,00","R$6.200.000,00","R$28.438,75",0.0,,2025,Junho
MT,Cidades e Territórios Empreendedores,"R$7.641.549,00","R$7.116.504,00","R$2.202.737,22",1.514,,2025,Julho
MT,Cliente 360,"R$27.515.414,00","R$28.041.214,00","R$6.727.983,33",75.67,,2025,Julho
MT,Conecta Tech,"R$4.415.956,00","R$4.415.956,00","R$2.663.667,41",0.0,,2025,Julho
MT,Conexão Financeira,"R$3.128.800,00","R$3.984.100,00","R$1.325.818,75",376.0,,2025,Julho
MT,Conexões Corporativas,"R$1.155.000,00","R$970.000,00","R$724.220,47",207.0,,2025,Julho
MT,DataBiz,"R$450.000,00","R$450.000,00","R$317.617,37",0.0,,2025,Julho
MT,Educação que Transforma,"R$7.578.458,00","R$7.628.458,00","R$1.320.425,84",18.367,,2025,Julho
MT,Humanizar,"R$1.200.000,00","R$1.200.000,00","R$544.935,05",0.0,,2025,Julho
MT,Impulsionar Negócios,"R$24.753.633,00","R$21.468.494,00","R$8.916.402,22",4.886,,2025,Julho
MT,Impulso Tecnológico,"R$3.059.998,00","R$3.194.998,00","R$2.074.598,64",1.309,,2025,Julho
MT,Move + Vendas,"R$3.199.504,00","R$7.207.184,00","R$2.995.961,59",2.461,,2025,Julho
MT,Plural,"R$4.469.110,00","R$4.194.110,00","R$1.751.112,67",3.268,,2025,Julho
MT,Saber em Ação,"R$5.000.000,00","R$6.200.000,00","R$126.474,90",0.0,,2025,Julho
MT,Cidades e Territórios Empreendedores,"R$7.641.549,00","R$7.116.504,00","R$2.212.911,01",1.528,,2025,Agosto
MT,Cliente 360,"R$27.515.414,00","R$27.591.214,00","R$6.762.863,02",87.128,,2025,Agosto
MT,Conecta Tech,"R$4.415.956,00","R$4.415.956,00","R$2.674.747,41",0.0,,2025,Agosto
MT,Conexão Financeira,"R$3.128.800,00","R$3.984.100,00","R$1.343.152,23",488.0,,2025,Agosto
MT,Conexões Corporativas,"R$1.155.000,00","R$970.000,00","R$731.396,89",207.0,,2025,Agosto
MT,DataBiz,"R$450.000,00","R$450.000,00","R$317.617,37",0.0,,2025,Agosto
MT,Educação que Transforma,"R$7.578.458,00","R$7.628.458,00","R$1.326.657,25",26.606,,2025,Agosto
